"YEAR";"HABITAT";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"ESPECE"
2000;"Terrestre";0,76984126984127;1,78125;2,25;3,57493857493858;5,4375;"PRUMOD"
2001;"Terrestre";0,858319256756757;1,92857142857143;2,325;4,25;7,02323717948718;"PRUMOD"
2002;"Terrestre";0,98125;1,48148148148148;2,5;3,75;7,55769230769231;"PRUMOD"
2003;"Terrestre";0,695767195767196;2,12797619047619;3,33333333333333;6,07692307692308;10,4833333333333;"PRUMOD"
2004;"Terrestre";1,04473684210526;1,91391941391941;2,63157894736842;4,59935897435897;9,71249999999999;"PRUMOD"
2005;"Terrestre";1,11111111111111;2;3;5;8,82352941176471;"PRUMOD"
2006;"Terrestre";0,813311688311688;1,46428571428571;3;5,11111111111111;9,3125;"PRUMOD"
2007;"Terrestre";1,00496277915633;1,9047619047619;3,33333333333333;6,66666666666667;9,84615384615384;"PRUMOD"
2008;"Terrestre";1,07009925558313;2,5;4,33333333333333;5,87121212121212;10;"PRUMOD"
2009;"Terrestre";0,909677419354839;1,84742647058824;3;6;12,625;"PRUMOD"
2010;"Terrestre";1,09375;2,14285714285714;3,75;5;17,25;"PRUMOD"
2011;"Terrestre";1,03392857142857;2,15142857142857;2,72727272727273;6;12,825;"PRUMOD"
2012;"Terrestre";1,4812030075188;3;5;5,63461538461538;10,8882352941176;"PRUMOD"
2013;"Terrestre";0,9375;2,32051282051282;3;4,39285714285714;13,6;"PRUMOD"
2014;"Terrestre";1,18366029943211;2,5;3,91304347826087;6;11,575;"PRUMOD"
2015;"Terrestre";1,22460317460317;3;3,75;6,125;11,525;"PRUMOD"
2016;"Terrestre";1,75;3;4,6875;6,4;14,3333333333333;"PRUMOD"
2017;"Terrestre";1,30208333333333;3;4,47222222222222;6;12,375;"PRUMOD"
2018;"Terrestre";1,64035087719298;3;4,5;6;10,9363636363636;"PRUMOD"
2019;"Terrestre";1,66666666666667;2,5;5;6;11,64375;"PRUMOD"
2020;"Terrestre";1,11153846153846;2,16269841269841;2,86363636363636;4,75746268656716;10,275;"PRUMOD"
1989;"Terrestre";2,33333333333333;2,56410256410256;2,82051282051282;3,07692307692308;3,30769230769231;"PYRULA"
1990;"Terrestre";0,707720588235294;1,39904610492846;1,92307692307692;2,15742793791574;3,47121212121212;"PYRULA"
1991;"Terrestre";0,87972972972973;1,5;2,4390243902439;2,69230769230769;3,21468531468531;"PYRULA"
1992;"Terrestre";0,784474671669794;1,15950226244344;1,40641711229947;1,92936117936118;2,29504504504505;"PYRULA"
1993;"Terrestre";0,712338593974175;1,82926829268293;1,875;2,30769230769231;3,83076923076923;"PYRULA"
1994;"Terrestre";0,803001876172608;1,10694183864916;1,54725609756098;2,01435810810811;2,390625;"PYRULA"
1995;"Terrestre";0,962593808630394;0,972091932457786;1,37015781922525;2,32352941176471;3,83235294117647;"PYRULA"
1996;"Terrestre";0,940625;0,96875;1;1,31081081081081;1,59054054054054;"PYRULA"
1997;"Terrestre";1,22857613711272;1,33981542518128;1,46341463414634;2,48170731707317;3,39817073170732;"PYRULA"
1998;"Terrestre";0,949504573170732;1,05754573170732;1,15688859591299;1,91216216216216;3,79121621621622;"PYRULA"
1999;"Terrestre";0,643813775510204;0,927933673469388;1,24362244897959;1,5593112244898;1,84343112244898;"PYRULA"
2000;"Terrestre";0,7734375;0,9375;1,18303571428571;1,48214285714286;1,9375;"PYRULA"
2001;"Terrestre";0,75;1,57894736842105;2,14285714285714;2,5;7,2;"PYRULA"
2002;"Terrestre";1,27253289473684;1,90625;2,58241758241758;3,33333333333333;5,99512987012987;"PYRULA"
2003;"Terrestre";0,807350718065004;1,53577302631579;3;4,5;9,70238095238095;"PYRULA"
2004;"Terrestre";1,57894736842105;2,18406593406593;2,79220779220779;4,00568181818182;10,61875;"PYRULA"
2005;"Terrestre";1,3961038961039;2,5;2,85714285714286;4;8,95238095238095;"PYRULA"
2006;"Terrestre";1,03846153846154;2,00892857142857;3;5;8,375;"PYRULA"
2007;"Terrestre";1,15384615384615;2;3,07692307692308;5;9,6;"PYRULA"
2008;"Terrestre";1,03269230769231;2,72727272727273;3,33333333333333;5;9,33333333333333;"PYRULA"
2009;"Terrestre";1,16477272727273;2,35576923076923;3;4,44642857142857;11,375;"PYRULA"
2010;"Terrestre";0,921428571428571;2,30769230769231;3;4,09090909090909;13,2666666666667;"PYRULA"
2011;"Terrestre";1,58333333333333;2,61363636363636;4,5;5,82167832167832;9,83333333333333;"PYRULA"
2012;"Terrestre";1,22967032967033;2,35323886639676;3,475;5,11363636363636;7,02083333333333;"PYRULA"
2013;"Terrestre";1,275;2,22527472527473;3,75;5,5;8,025;"PYRULA"
2014;"Terrestre";1,15714285714286;2,55681818181818;3,18609022556391;6;12,375;"PYRULA"
2015;"Terrestre";0,978571428571429;3;4,5;6,21428571428571;10,5613636363636;"PYRULA"
2016;"Terrestre";2,10714285714286;3;4;5,67857142857143;12;"PYRULA"
2017;"Terrestre";1,965625;3;4,25;6;7,55;"PYRULA"
2018;"Terrestre";1,86315789473684;2,67045454545455;4,125;6;9,4625;"PYRULA"
2019;"Terrestre";2,08571428571429;2,5;5;6;13,2;"PYRULA"
2020;"Terrestre";1,875;2,5;3;4,5;5,7375;"PYRULA"
1996;"Terrestre";0,810810810810811;0,810810810810811;0,810810810810811;0,810810810810811;0,810810810810811;"REGIGN"
1999;"Terrestre";0,810810810810811;0,810810810810811;0,810810810810811;0,810810810810811;0,810810810810811;"REGIGN"
2001;"Terrestre";0,75;0,75;0,75;0,75;0,75;"REGIGN"
2002;"Terrestre";1,42857142857143;1,42857142857143;1,42857142857143;1,42857142857143;1,42857142857143;"REGIGN"
2003;"Terrestre";1,59304511278195;1,71992481203007;1,8609022556391;2,00187969924812;2,12875939849624;"REGIGN"
2004;"Terrestre";0,97926267281106;1,08294930875576;1,19815668202765;1,31336405529954;1,41705069124424;"REGIGN"
2005;"Terrestre";0,967741935483871;0,967741935483871;0,967741935483871;0,967741935483871;0,967741935483871;"REGIGN"
2007;"Terrestre";2,38095238095238;2,38095238095238;2,38095238095238;2,38095238095238;2,38095238095238;"REGIGN"
2008;"Terrestre";1,63636363636364;2,15311004784689;2,72727272727273;3,23863636363636;3,69886363636364;"REGIGN"
2009;"Terrestre";1,47142857142857;1,85714285714286;2,66666666666667;3,75;4,875;"REGIGN"
2010;"Terrestre";1,60714285714286;1,8609022556391;2,14285714285714;3,57142857142857;4,85714285714286;"REGIGN"
2011;"Terrestre";5,41176470588235;6,47058823529412;7,64705882352941;8,82352941176471;9,88235294117647;"REGIGN"
2012;"Terrestre";1,45833333333333;1,92164179104478;2,70691994572592;2,93181818181818;4,75;"REGIGN"
2013;"Terrestre";2,325;2,48076923076923;2,65384615384615;2,82692307692308;2,98269230769231;"REGIGN"
2014;"Terrestre";1,02142857142857;2,5;2,85714285714286;5,37313432835821;6,89025460930641;"REGIGN"
2015;"Terrestre";2,44285714285714;3;3,33333333333333;4,5;9,45;"REGIGN"
2016;"Terrestre";1,56271777003484;2,27954971857411;3;3,61363636363636;6,77807486631016;"REGIGN"
2017;"Terrestre";1,89338235294118;2,5;3;3;4,134375;"REGIGN"
2018;"Terrestre";1,77613636363636;2,74857954545455;3;3;4,55;"REGIGN"
2019;"Terrestre";1,903125;2,35576923076923;3;3,48039215686275;5,915625;"REGIGN"
2020;"Terrestre";1,890625;2,03125;2,1875;2,34375;2,484375;"REGIGN"
1990;"Terrestre";0,810810810810811;0,810810810810811;0,810810810810811;0,810810810810811;0,810810810810811;"REGREG"
1991;"Terrestre";1,62162162162162;1,62162162162162;1,62162162162162;1,62162162162162;1,62162162162162;"REGREG"
2001;"Terrestre";0,75;0,75;0,75;0,75;0,75;"REGREG"
2002;"Terrestre";1,43214285714286;1,46428571428571;1,5;1,75;1,975;"REGREG"
2004;"Terrestre";1,075;1,75;2,5;3,25;3,925;"REGREG"
2005;"Terrestre";0,78125;1,0625;1,375;1,6875;1,96875;"REGREG"
2006;"Terrestre";0,967741935483871;0,967741935483871;0,967741935483871;0,967741935483871;0,967741935483871;"REGREG"
2007;"Terrestre";1,26875;1,4375;1,625;1,8125;1,98125;"REGREG"
2008;"Terrestre";0,78125;1,0625;1,375;1,6875;1,96875;"REGREG"
2009;"Terrestre";2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;2,72727272727273;"REGREG"
2010;"Terrestre";2,73409090909091;2,79545454545455;2,86363636363636;2,93181818181818;2,99318181818182;"REGREG"
2011;"Terrestre";2,4;2,4;2,4;2,4;2,4;"REGREG"
2012;"Terrestre";1,65947368421053;2,38421052631579;3,18947368421053;3,99473684210526;4,71947368421053;"REGREG"
2013;"Terrestre";3,62538461538462;3,85384615384615;4,10769230769231;4,36153846153846;4,59;"REGREG"
2015;"Terrestre";2,02307692307692;2,23076923076923;2,35384615384615;2,925;4,3425;"REGREG"
2016;"Terrestre";2,5;2,5;2,5;2,5;2,5;"REGREG"
2017;"Terrestre";2,415;2,55;2,7;2,85;2,985;"REGREG"
2018;"Terrestre";2,5125;2,625;2,75;2,875;2,9875;"REGREG"
2019;"Terrestre";1,34328358208955;1,34328358208955;1,34328358208955;1,34328358208955;1,34328358208955;"REGREG"
2002;"Terrestre";3;3;3;3;3;"RIPRIP"
2009;"Terrestre";27,5;27,5;27,5;27,5;27,5;"RIPRIP"
2010;"Terrestre";5;5;5;5;5;"RIPRIP"
2011;"Terrestre";5;5;5;5;5;"RIPRIP"
2012;"Terrestre";5,21739130434783;5,21739130434783;5,21739130434783;5,21739130434783;5,21739130434783;"RIPRIP"
2013;"Terrestre";9,1304347826087;9,1304347826087;9,1304347826087;9,1304347826087;9,1304347826087;"RIPRIP"
2015;"Terrestre";5,21739130434783;5,21739130434783;5,21739130434783;5,21739130434783;5,21739130434783;"RIPRIP"
2017;"Terrestre";3,18586956521739;4,85869565217391;6,71739130434783;8,57608695652174;10,2489130434783;"RIPRIP"
2018;"Terrestre";3;3;3;3;3;"RIPRIP"
2019;"Terrestre";3;3;3;3;3;"RIPRIP"
1992;"Terrestre";0,860714285714286;0,892857142857143;0,928571428571429;0,964285714285714;0,996428571428571;"SAXTOR"
1993;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
1994;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
1996;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
1997;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
1999;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
2000;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"SAXTOR"
2001;"Terrestre";0,794548872180451;0,840225563909774;1,42857142857143;2,03571428571429;2,13214285714286;"SAXTOR"
2002;"Terrestre";1,04342105263158;1,43421052631579;1,8609022556391;2,23214285714286;2,47321428571429;"SAXTOR"
2003;"Terrestre";1,10131578947368;1,64473684210526;2,15384615384615;2,75;4,825;"SAXTOR"
2004;"Terrestre";2;2,15384615384615;2,63157894736842;4,65686274509804;7,375;"SAXTOR"
2005;"Terrestre";1,67857142857143;2;2,30769230769231;3,01470588235294;4,875;"SAXTOR"
2006;"Terrestre";0,857142857142857;0,964285714285714;2,25;2,75735294117647;4,74264705882353;"SAXTOR"
2007;"Terrestre";0,79624060150376;0,857142857142857;1,33333333333333;1,71428571428571;9,17142857142857;"SAXTOR"
2008;"Terrestre";0,878571428571429;1,07692307692308;1,5;2,75;3,95;"SAXTOR"
2009;"Terrestre";1,17032967032967;1,32142857142857;1,46428571428571;2,30357142857143;4,95378151260504;"SAXTOR"
2010;"Terrestre";1,20989010989011;1,71428571428571;1,76470588235294;2,5;2,56428571428571;"SAXTOR"
2011;"Terrestre";0,882142857142857;1,375;1,94331983805668;2,73214285714286;4,725;"SAXTOR"
2012;"Terrestre";0,629807692307692;1,17857142857143;1,73949579831933;2,31617647058824;2,9375;"SAXTOR"
2013;"Terrestre";1,19711538461538;1,75;2,53571428571429;2,89285714285714;3;"SAXTOR"
2014;"Terrestre";1,07236842105263;1,86602870813397;2,86363636363636;3,32142857142857;5,35044642857143;"SAXTOR"
2015;"Terrestre";1,13333333333333;1,875;3;3;6,61904761904762;"SAXTOR"
2016;"Terrestre";1,5625;2,25;3,10714285714286;3,68818681318681;9,23076923076923;"SAXTOR"
2017;"Terrestre";1,17307692307692;1,5;1,57894736842105;2,5;5,08571428571429;"SAXTOR"
2018;"Terrestre";1,08684210526316;1,62280701754386;1,875;2,32142857142857;2,925;"SAXTOR"
2019;"Terrestre";0,727380952380952;1,20987158908507;1,66666666666667;3,5;4,925;"SAXTOR"
2020;"Terrestre";1,05;1,5;1,83333333333333;2,25;2,925;"SAXTOR"
2002;"Terrestre";5,23809523809524;5,23809523809524;5,23809523809524;5,23809523809524;5,23809523809524;"SERLLA"
2003;"Terrestre";2,85714285714286;2,85714285714286;2,85714285714286;2,85714285714286;2,85714285714286;"SERLLA"
2004;"Terrestre";3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;3,33333333333333;"SERLLA"
2005;"Terrestre";1,42857142857143;1,42857142857143;1,42857142857143;1,42857142857143;1,42857142857143;"SERLLA"
2006;"Terrestre";2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;2,14285714285714;"SERLLA"
2007;"Terrestre";3,57142857142857;3,57142857142857;3,57142857142857;3,57142857142857;3,57142857142857;"SERLLA"
2009;"Terrestre";4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;"SERLLA"
2012;"Terrestre";5;5;5;5;5;"SERLLA"
2014;"Terrestre";3,80952380952381;3,80952380952381;3,80952380952381;3,80952380952381;3,80952380952381;"SERLLA"
2015;"Terrestre";6,42857142857143;6,42857142857143;6,42857142857143;6,42857142857143;6,42857142857143;"SERLLA"
2016;"Terrestre";3,80952380952381;3,80952380952381;3,80952380952381;3,80952380952381;3,80952380952381;"SERLLA"
2017;"Terrestre";3,75;3,75;3,75;3,75;3,75;"SERLLA"
2018;"Terrestre";4,375;4,375;4,375;4,375;4,375;"SERLLA"
2019;"Terrestre";14,375;14,375;14,375;14,375;14,375;"SERLLA"
1992;"Terrestre";0,714285714285714;0,714285714285714;0,714285714285714;0,714285714285714;0,714285714285714;"SERSER"
1993;"Terrestre";1,875;1,875;1,875;1,875;1,875;"SERSER"
1994;"Terrestre";0,714285714285714;0,714285714285714;0,714285714285714;0,714285714285714;0,714285714285714;"SERSER"
2001;"Terrestre";1,59304511278195;1,71992481203007;1,8609022556391;2,00187969924812;2,12875939849624;"SERSER"
2002;"Terrestre";1,26136363636364;2,22902097902098;3,3041958041958;4,37937062937063;5,34702797202797;"SERSER"
2004;"Terrestre";0,947368421052632;1,62538699690402;1,83473389355742;2,97619047619048;5,66666666666667;"SERSER"
2005;"Terrestre";1,15384615384615;1,15384615384615;2,14285714285714;2,30769230769231;3,40723981900453;"SERSER"
2006;"Terrestre";1,18818681318681;1,69642857142857;2,75;3,25;6,25;"SERSER"
2007;"Terrestre";2,35897435897436;2,82051282051282;3,33333333333333;3,45238095238095;3,55952380952381;"SERSER"
2008;"Terrestre";2,81584821428571;2,84598214285714;3,19327731092437;4,31372549019608;6,43137254901961;"SERSER"
2009;"Terrestre";1,45833333333333;1,78571428571429;3,21428571428571;5,29017857142857;7,99479166666667;"SERSER"
2010;"Terrestre";1,1875;1,875;3,75;4;4,9;"SERSER"
2011;"Terrestre";2,12647058823529;3,26470588235294;4,52941176470588;5,79411764705882;6,93235294117647;"SERSER"
2012;"Terrestre";1,72142857142857;1,78571428571429;1,85714285714286;1,92857142857143;1,99285714285714;"SERSER"
2013;"Terrestre";2,13486842105263;2,40131578947368;3,01470588235294;4,66198419666374;7,71992976294996;"SERSER"
2014;"Terrestre";2,08571428571429;2,85714285714286;3;3;5,06470588235294;"SERSER"
2015;"Terrestre";1,47142857142857;1,85714285714286;3;4,17647058823529;4,65294117647059;"SERSER"
2016;"Terrestre";2;2;3;3;4,92857142857143;"SERSER"
2017;"Terrestre";1,6;2,5;4;4,09090909090909;6,7620320855615;"SERSER"
2018;"Terrestre";1,3;2,25;3;3,39705882352941;6,00935828877005;"SERSER"
2019;"Terrestre";1,59204545454545;2,42045454545455;3,23863636363636;3,94886363636364;4,48579545454545;"SERSER"
2020;"Terrestre";6,02647058823529;6,26470588235294;6,52941176470588;6,79411764705882;7,03235294117647;"SERSER"
1989;"Terrestre";1;1;1;1;1;"SITEUR"
1990;"Terrestre";0,481026785714286;0,591517857142857;0,714285714285714;1,0782967032967;1,40590659340659;"SITEUR"
1991;"Terrestre";1,875;1,875;1,875;1,875;1,875;"SITEUR"
1992;"Terrestre";0,731707317073171;0,731707317073171;0,731707317073171;0,731707317073171;0,731707317073171;"SITEUR"
1993;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"SITEUR"
1994;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"SITEUR"
1995;"Terrestre";1,875;1,875;1,875;1,875;1,875;"SITEUR"
1997;"Terrestre";1,90129573170732;2,13795731707317;2,40091463414634;2,66387195121951;2,90053353658537;"SITEUR"
1998;"Terrestre";0,731026785714286;0,881696428571429;1,40625;2,90625;5,690625;"SITEUR"
1999;"Terrestre";0,944674744897959;1,00924744897959;1,08099489795918;1,15274234693878;1,21731505102041;"SITEUR"
2000;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"SITEUR"
2001;"Terrestre";0,65625;0,9375;1,25;1,375;1,4875;"SITEUR"
2002;"Terrestre";1,12;1,2;1,5;2,34375;3,834375;"SITEUR"
2003;"Terrestre";0,81714527027027;0,874155405405405;0,9375;1,46875;1,946875;"SITEUR"
2004;"Terrestre";0,622395833333333;0,984375;1,29120879120879;1,85924369747899;3,675;"SITEUR"
2005;"Terrestre";0,75;0,96875;1,5;2,25;3,5625;"SITEUR"
2006;"Terrestre";1,43214285714286;1,46428571428571;1,5;2,625;3,6375;"SITEUR"
2007;"Terrestre";1,00833333333333;1,08333333333333;2,22222222222222;3,4375;3,71875;"SITEUR"
2008;"Terrestre";0,774107142857143;1,16666666666667;2;2,82692307692308;5,775;"SITEUR"
2009;"Terrestre";0,766666666666667;1,36363636363636;2;2,30769230769231;3;"SITEUR"
2010;"Terrestre";0,958333333333333;2,36363636363636;3;4;7,01785714285714;"SITEUR"
2011;"Terrestre";1,491;2,18406593406593;2,45;3;6;"SITEUR"
2012;"Terrestre";0,959375;2,30769230769231;3;3,26470588235294;7,6;"SITEUR"
2013;"Terrestre";0,5625;1,125;1,75;2,375;2,9375;"SITEUR"
2014;"Terrestre";0,95625;1,875;2,05263157894737;2,78571428571429;4,25192307692308;"SITEUR"
2015;"Terrestre";1,72916666666667;2,14285714285714;3;4,5;5,93076923076923;"SITEUR"
2016;"Terrestre";1,22222222222222;2;2,07142857142857;2,26648351648352;2,30769230769231;"SITEUR"
2017;"Terrestre";1,25;2,07894736842105;2,65384615384615;3,5;6;"SITEUR"
2018;"Terrestre";1,26488095238095;2,20394736842105;2,75;3;4,0125;"SITEUR"
2019;"Terrestre";1,0640625;2,03571428571429;2,30769230769231;2,93181818181818;4,55;"SITEUR"
2020;"Terrestre";4;4;4;4;4;"SITEUR"
1990;"Terrestre";0,714285714285714;0,714285714285714;0,714285714285714;0,714285714285714;0,714285714285714;"STRTUR"
1991;"Terrestre";0,717857142857143;0,75;0,785714285714286;0,821428571428571;0,853571428571429;"STRTUR"
1993;"Terrestre";0,577488687782805;0,582579185520362;0,588235294117647;1,57983193277311;2,47226890756303;"STRTUR"
1995;"Terrestre";0,717857142857143;0,75;0,785714285714286;0,821428571428571;0,853571428571429;"STRTUR"
1996;"Terrestre";0,631696428571428;0,691964285714286;0,722996515679442;0,837242026266417;1,12218574108818;"STRTUR"
1999;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"STRTUR"
2001;"Terrestre";1,2;1,2;1,2;1,2;1,2;"STRTUR"
2002;"Terrestre";1,15615384615385;1,17692307692308;1,2;1,31428571428571;1,41714285714286;"STRTUR"
2003;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"STRTUR"
2004;"Terrestre";0,797932330827068;0,892857142857143;1;1,27272727272727;2,35795454545455;"STRTUR"
2005;"Terrestre";0,778571428571429;1,35714285714286;2;2,25;2,475;"STRTUR"
2006;"Terrestre";0,87926267281106;1;2;2,30769230769231;2,5;"STRTUR"
2007;"Terrestre";1,06538461538462;1,65384615384615;2,30769230769231;2,40384615384615;2,49038461538462;"STRTUR"
2008;"Terrestre";1,02894736842105;1,28947368421053;1,57894736842105;1,94331983805668;2,27125506072874;"STRTUR"
2009;"Terrestre";1,5375;1,875;2,25;2,625;2,9625;"STRTUR"
2010;"Terrestre";1;1;1;1;1;"STRTUR"
2011;"Terrestre";1;1;1;1;1;"STRTUR"
2012;"Terrestre";0,860714285714286;0,892857142857143;0,928571428571429;0,964285714285714;0,996428571428571;"STRTUR"
2013;"Terrestre";1,5;1,5;1,5;1,5;1,5;"STRTUR"
2014;"Terrestre";1,075;1,75;2,2;2,55;2,955;"STRTUR"
2015;"Terrestre";0,903896103896104;1,32467532467532;1,79220779220779;2,25974025974026;2,68051948051948;"STRTUR"
2016;"Terrestre";1,1125;2,125;2,5;2,55681818181818;2,71022727272727;"STRTUR"
2017;"Terrestre";1,875;1,875;1,875;1,875;1,875;"STRTUR"
2018;"Terrestre";2;2;2;2;2;"STRTUR"
2019;"Terrestre";1,05;1,5;1,83333333333333;2,125;2,4625;"STRTUR"
2020;"Terrestre";2;2;2;2;2;"STRTUR"
1990;"Terrestre";0,736852134146342;0,783155487804878;0,834603658536585;0,886051829268293;0,932355182926829;"STUVUL"
1991;"Terrestre";0,719866071428571;0,770089285714286;0,825892857142857;0,881696428571429;0,931919642857143;"STUVUL"
1992;"Terrestre";0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;0,857142857142857;"STUVUL"
1993;"Terrestre";4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;4,28571428571429;"STUVUL"
1995;"Terrestre";0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;0,882352941176471;"STUVUL"
1996;"Terrestre";0,9375;0,9375;0,9375;0,9375;0,9375;"STUVUL"
1997;"Terrestre";1,1484375;3,046875;5,15625;7,265625;9,1640625;"STUVUL"
