"SP";"YEAR";"AGE_first";"MIGRATION";"CIinf";"CIquart_inf";"med";"CIquart_sup";"CIsup";"HABITAT"
"EMBSCH";2008;"AD";"Court";16,1199166666667;17,7718583926089;18,7654320987654;19,3546666666667;22,4147222222222;"STOC-rozo"
"PANBIA";2008;"AD";"Court";13,366102634739;14,3394704433498;14,9598879551821;15,6084388185654;17,4280869565217;"STOC-rozo"
"EMBSCH";2009;"AD";"Court";16,0090277777778;17,3993838028169;18,2784810126582;19,1952054794521;21,154776371308;"STOC-rozo"
"PANBIA";2009;"AD";"Court";12,9110883827215;13,9802631578947;14,75;15,1693548387097;17,3710816296941;"STOC-rozo"
"EMBSCH";2010;"AD";"Court";16,0777397260274;17,4048923679061;18,1528662420382;19;20,4711310698776;"STOC-rozo"
"PANBIA";2010;"AD";"Court";12,5;14,2511448275862;14,775;15,4824254587156;17,5004411764706;"STOC-rozo"
"EMBSCH";2011;"AD";"Court";16,1921240568521;17,163252240717;18,0484741809861;18,8756444099379;20,2507218309859;"STOC-rozo"
"PANBIA";2011;"AD";"Court";12,8137365980875;13,7666666666667;14,5307979859628;15,1527164293959;16,3125;"STOC-rozo"
"EMBSCH";2012;"AD";"Court";16,4727065637066;17,2478521126761;17,7966971300305;18,7639474917956;21,7103861390864;"STOC-rozo"
"EMBSCH";2013;"AD";"Court";16,6717789707516;17,5384615384615;18,2980891719745;19,0510037348273;19,7857627118644;"STOC-rozo"
"PANBIA";2013;"AD";"Court";13,8244721171361;14,5249523204069;14,7758771929825;15,4670512042097;16,9993912588183;"STOC-rozo"
"EMBSCH";2014;"AD";"Court";16,036328057554;16,4831168831169;18,0623376623377;19;21,0028847703465;"STOC-rozo"
"PANBIA";2014;"AD";"Court";13,48;14,455;14,8739495798319;15,2705882352941;16,3586945812808;"STOC-rozo"
"EMBSCH";2015;"AD";"Court";17,0623287671233;17,5384615384615;17,9108280254777;18,2387675120501;19,5063813813814;"STOC-rozo"
"PANBIA";2015;"AD";"Court";13,1006896551724;14,6982456140351;15,0551724137931;15,7;17,5476855895196;"STOC-rozo"
"EMBSCH";2016;"AD";"Court";16,4263694267516;16,9969786052589;17,8990654205607;18,6878442545109;22,2326214326214;"STOC-rozo"
"PANBIA";2016;"AD";"Court";12,7231465517241;14,1798319327731;14,653252688172;15,6585398261869;17,2461538461538;"STOC-rozo"
"EMBSCH";2017;"AD";"Court";15,1798487569714;17,4546387972131;17,8388888888889;18,6133925268221;20,9318998527246;"STOC-rozo"
"PANBIA";2017;"AD";"Court";13,2252797641689;13,8492245989305;14,5882352941176;15,0526293103448;16,5536961206897;"STOC-rozo"
"EMBSCH";2018;"AD";"Court";16,0704921824802;17,1439455782313;18,0594059405941;18,818957660121;19,8146779281571;"STOC-rozo"
"PANBIA";2018;"AD";"Court";12,95489179841;14,16;14,8;15,2157894736842;16,4890952380952;"STOC-rozo"
"EMBSCH";2019;"AD";"Court";16,7318323353293;17,3714285714286;18,0952380952381;18,7;19,6794799712971;"STOC-rozo"
"PANBIA";2019;"AD";"Court";12,8749385964912;13,9297974488366;14,5710844928413;14,9579508196721;16,8678634085213;"STOC-rozo"
"EMBSCH";2020;"AD";"Court";17,5934041987776;17,9396757905926;18,5212105862986;19,0650496984114;19,3095429445247;"STOC-rozo"
"PANBIA";2020;"AD";"Court";15,9907133838384;16,1616792929293;16,2379385964912;16,6385889292196;17,6854106170599;"STOC-rozo"
"EMBSCH";1997;"JUV";"Court";14,7552605622226;15,6709716045159;16,6666666666667;17,8330399061033;18,75;"STOC-rozo"
"EMBSCH";1998;"JUV";"Court";15,2554898648649;15,703125;16,0383702531646;17,7172425590147;18,6866554054054;"STOC-rozo"
"EMBSCH";2000;"JUV";"Court";16,6842723004695;16,8427230046948;17,1045503791983;17,5109705730511;18,0598218895199;"STOC-rozo"
"EMBSCH";2001;"JUV";"Court";15,6477614433679;16,9284018987342;17,5870433789954;18,3586956521739;19,3817934782609;"STOC-rozo"
"PANBIA";2001;"JUV";"Court";11,7857142857143;13,1203703703704;13,75;14,3664717348928;14,8942307692308;"STOC-rozo"
"EMBSCH";2002;"JUV";"Court";14,8567235113223;16,2162162162162;16,9014084507042;18,0379746835443;18,5064935064935;"STOC-rozo"
"PANBIA";2002;"JUV";"Court";12,2792089985486;13,2211538461538;13,75;14,5;14,9452493261456;"STOC-rozo"
"EMBSCH";2003;"JUV";"Court";15,625;16,1392405063291;17,4657534246575;17,7884615384615;20,9615384615385;"STOC-rozo"
"PANBIA";2003;"JUV";"Court";12,59375;13,0596330275229;13,6238532110092;13,9369369369369;14,6653265107212;"STOC-rozo"
"EMBSCH";2004;"JUV";"Court";15,1582707551106;15,9170030844598;16,5100870253165;16,9861929946246;18,0803571428571;"STOC-rozo"
"PANBIA";2004;"JUV";"Court";11,2803836552358;12,8376168224299;13,4952830188679;14,1831620619946;14,8577182952183;"STOC-rozo"
"EMBSCH";2005;"JUV";"Court";15,5722381161972;16,1272321428571;16,576726844584;17,0273084934043;17,7906858766234;"STOC-rozo"
"EMBSCH";2006;"JUV";"Court";14,8219854469854;15,7094594594595;16,6139240506329;16,875;17,8;"STOC-rozo"
"EMBSCH";2007;"JUV";"Court";15,3597317351598;16,4153055848261;16,8046350201523;17,5626159554731;18,8046875;"STOC-rozo"
"PANBIA";2007;"JUV";"Court";11,9166666666667;13,1192660550459;13,6442307692308;14,2788461538462;15,6422018348624;"STOC-rozo"
"EMBSCH";2008;"JUV";"Court";15,6724559686888;16,4286375416512;16,875;17,4601293103448;18,75;"STOC-rozo"
"PANBIA";2008;"JUV";"Court";12,585429769392;13,1590670859539;13,5462962962963;14,3196428571429;15,3905384170044;"STOC-rozo"
"EMBSCH";2009;"JUV";"Court";15,6537162162162;16,3397231749143;16,5861828045372;17,7631578947368;20,1813867438867;"STOC-rozo"
"PANBIA";2009;"JUV";"Court";12,3364485981308;13,3644859813084;14,0046296296296;14,3693693693694;15,5324074074074;"STOC-rozo"
"EMBSCH";2010;"JUV";"Court";14,5568083156473;15,65625;16,3461538461538;17,3007837639055;18,5064935064935;"STOC-rozo"
"PANBIA";2010;"JUV";"Court";11,5335891280117;12,5;13,4953703703704;13,9417475728155;14,8058035714286;"STOC-rozo"
"EMBSCH";2011;"JUV";"Court";14,7395382817066;16,4223030821918;16,722972972973;17,4038461538462;19,5949367088608;"STOC-rozo"
"PANBIA";2011;"JUV";"Court";11,8151785714286;12,8376168224299;13,2806205450734;13,7207641196013;15,1173623853211;"STOC-rozo"
"EMBSCH";2012;"JUV";"Court";15,7569078947368;15,831171237954;16,8126764411256;17,7342903575298;19,0774647887324;"STOC-rozo"
"EMBSCH";2013;"JUV";"Court";15,3330115830116;16,1053345388788;16,1392405063291;16,8007042253521;17,1445862676056;"STOC-rozo"
"PANBIA";2013;"JUV";"Court";12,2932030481809;12,5315420560748;12,9319300734312;13,6017180197334;14,0078125;"STOC-rozo"
"EMBSCH";2014;"JUV";"Court";15,1753246753247;16,6;17,0886075949367;17,7884615384615;18,7004333694475;"STOC-rozo"
"PANBIA";2014;"JUV";"Court";12,3119266055046;12,8165137614679;13,2407407407407;13,75;14,9285714285714;"STOC-rozo"
"EMBSCH";2015;"JUV";"Court";14,4834220399616;15,3821656050955;16,3265306122449;17,0886075949367;17,4733768885259;"STOC-rozo"
"PANBIA";2015;"JUV";"Court";12,5638736263736;13,2722904546434;13,8116591928251;14,0583574646075;14,5029761904762;"STOC-rozo"
"EMBSCH";2016;"JUV";"Court";15,0255339986942;15,5732484076433;16,5286624203822;16,9791666666667;17,8291139240506;"STOC-rozo"
"PANBIA";2016;"JUV";"Court";12,5114912280702;12,8;13,3370152761457;13,7601851851852;14,653;"STOC-rozo"
"EMBSCH";2017;"JUV";"Court";14,8545977011494;15,9246575342466;16,722972972973;17,0357142857143;18,8406593406593;"STOC-rozo"
"PANBIA";2017;"JUV";"Court";12,106814159292;12,7368421052632;13,1192660550459;13,6517857142857;15,6739382239382;"STOC-rozo"
"EMBSCH";2018;"JUV";"Court";14,8146491473302;15,794701986755;16,6216216216216;16,8;18,1906329113924;"STOC-rozo"
"PANBIA";2018;"JUV";"Court";11,5737612414036;12,2941441441441;12,8333333333333;13,5969733344765;14,8920556107249;"STOC-rozo"
"EMBSCH";2019;"JUV";"Court";15,3715753424658;16,4383561643836;17,1140939597315;17,3831775700935;18,8863636363636;"STOC-rozo"
"PANBIA";2019;"JUV";"Court";11,6169642857143;12,5566816816817;13,2589285714286;13,9821796293363;15,6665094339623;"STOC-rozo"
"EMBSCH";2020;"JUV";"Court";16,9152839548409;17,0642319534725;17,2297297297297;17,7815315315315;18,2781531531532;"STOC-rozo"
"ACRSCH";1997;"AD";"Long";9,78233830845771;10,5147058823529;10,9160305343511;11,4098972922502;13,1468326065891;"STOC-rozo"
"ACRSCI";1997;"AD";"Long";10;10,7555555555556;11;11,8208955223881;13;"STOC-rozo"
"ACRSCH";1998;"AD";"Long";9,69250967385296;10,5069971537002;10,8333333333333;11,3795518207283;13,6754032258065;"STOC-rozo"
"ACRSCI";1998;"AD";"Long";9,81426202321725;10,7555555555556;11;12;13,3542877906977;"STOC-rozo"
"ACRSCI";1999;"AD";"Long";11,4782608695652;11,4782608695652;11,4782608695652;11,4782608695652;11,4782608695652;"STOC-rozo"
"ACRSCH";2000;"AD";"Long";9,66735765616363;10,7518796992481;11,171875;12;13,203125;"STOC-rozo"
"ACRSCI";2000;"AD";"Long";9,85074626865672;10,6764705882353;11,1692307692308;11,8208955223881;13,40625;"STOC-rozo"
"ACRSCH";2001;"AD";"Long";10,5777563793934;10,9160305343511;11,4705882352941;12;14,109375;"STOC-rozo"
"ACRSCI";2001;"AD";"Long";9,85074626865672;10,784534222611;11,34375;12,1423669467787;14,00125;"STOC-rozo"
"ACRSCH";2002;"AD";"Long";9,55723039215686;10,3409090909091;10,7828125;11,3257575757576;12,09609375;"STOC-rozo"
"ACRSCI";2002;"AD";"Long";9,636;10,6764705882353;11,1617647058824;11,8208955223881;13,6792466240227;"STOC-rozo"
"ACRSCH";2003;"AD";"Long";9,56809701492537;10,2192904524994;11;11,5555555555556;14,397452346041;"STOC-rozo"
"ACRSCI";2003;"AD";"Long";9,83323810634328;10,7555555555556;11,1692307692308;11,9097744360902;14,3336054104478;"STOC-rozo"
"ACRSCH";2004;"AD";"Long";9,81746599856836;10,5925925925926;10,91796875;11,337481962482;13,2321428571429;"STOC-rozo"
"ACRSCI";2004;"AD";"Long";9,796875;10,593943277428;11;11,5287887017925;13,8809523809524;"STOC-rozo"
"ACRSCH";2005;"AD";"Long";9,89146825396825;10,7003968253968;11,094262295082;11,539830942623;12,4883580942623;"STOC-rozo"
"ACRSCI";2005;"AD";"Long";9,90856586632057;10,6764705882353;11;11,7674418604651;13,7660390355913;"STOC-rozo"
"ACRSCH";2006;"AD";"Long";9,6484375;10,655737704918;11;11,5283018867925;13,1625;"STOC-rozo"
"ACRSCI";2006;"AD";"Long";10;10,8358208955224;11,34375;12,0101351351351;13,8597306436567;"STOC-rozo"
"ACRSCH";2007;"AD";"Long";10,3269817073171;11;11,5322580645161;12;13,8737345331834;"STOC-rozo"
"ACRSCI";2007;"AD";"Long";10,1120470299202;11;11,4782608695652;12;13,6319478908189;"STOC-rozo"
"ACRSCH";2008;"AD";"Long";9,84963896780303;10,8333333333333;11,5113636363636;12;13,5479070660522;"STOC-rozo"
"ACRSCI";2008;"AD";"Long";10,004752851711;10,7711779448622;11,3213219616205;11,8208955223881;13,7910447761194;"STOC-rozo"
"ACRSCH";2009;"AD";"Long";9,93511450381679;11;11,5322580645161;12,0786830357143;13,4126984126984;"STOC-rozo"
"ACRSCI";2009;"AD";"Long";10,0962906057946;10,8358208955224;11,3283582089552;12;14,3668553149606;"STOC-rozo"
"ACRSCH";2010;"AD";"Long";10,2631578947368;10,9180152671756;11,3875968992248;12;13,3782352941176;"STOC-rozo"
"ACRSCI";2010;"AD";"Long";10,1151271079789;10,8358208955224;11,2588235294118;12;13,8033273703041;"STOC-rozo"
"ACRSCH";2011;"AD";"Long";9,88097014925373;10,7930873621713;11,2405020352782;11,578054494967;12,9714;"STOC-rozo"
"ACRSCI";2011;"AD";"Long";9,97769784172662;10,6764705882353;11,1692307692308;11,7443944307761;13,982421875;"STOC-rozo"
"ACRSCH";2012;"AD";"Long";9,9236641221374;10,4009232954545;10,7518796992481;11,4128844246032;13,0475050403226;"STOC-rozo"
"ACRSCI";2012;"AD";"Long";10;10,8358208955224;11,3283582089552;12;13,8387096774194;"STOC-rozo"
"ACRSCH";2013;"AD";"Long";10,0825339728217;10,8333333333333;11,171875;11,5891472868217;12,9325396825397;"STOC-rozo"
"ACRSCI";2013;"AD";"Long";10,2492040133779;10,9133858267717;11,34375;11,9097744360902;14,5167883211679;"STOC-rozo"
"ACRSCH";2014;"AD";"Long";9,77856731443454;10,541015625;11,1285731589147;11,9616935483871;13,1601320582878;"STOC-rozo"
"ACRSCI";2014;"AD";"Long";10,219595445182;10,8952380952381;11,2862453531599;11,7171940298507;13,3261764705882;"STOC-rozo"
"ACRSCH";2015;"AD";"Long";10;10,631970260223;10,9963235294118;11,508064516129;13,6282366071429;"STOC-rozo"
"ACRSCI";2015;"AD";"Long";10,1470380194518;10,6615384615385;11,1264367816092;11,6769230769231;13,739584717608;"STOC-rozo"
"ACRSCH";2016;"AD";"Long";9,74013187877407;10,6045801526718;11,021412037037;11,7437176644494;12,8450755635246;"STOC-rozo"
"ACRSCI";2016;"AD";"Long";10;10,621875;11;11,4738461538462;13,3981981981982;"STOC-rozo"
"ACRSCH";2017;"AD";"Long";9,967965627498;10,5936567164179;11,0703125;11,4417322834646;12,6383535310039;"STOC-rozo"
"ACRSCI";2017;"AD";"Long";9,93953306959381;10,6;11,0314285714286;11,5753846153846;13,3095652173913;"STOC-rozo"
"ACRSCH";2018;"AD";"Long";9,93141534391534;10,5535578075624;11,1137254901961;11,4419257097969;12,7732558139535;"STOC-rozo"
"ACRSCI";2018;"AD";"Long";10,0279069767442;10,6764705882353;11,1692307692308;11,8;13,4955223880597;"STOC-rozo"
"ACRSCH";2019;"AD";"Long";10,0183823529412;10,6640625;11,030303030303;11,5661764705882;12,9520703346568;"STOC-rozo"
"ACRSCI";2019;"AD";"Long";10,1494890929966;10,7686764705882;11,2352378731343;11,719325340378;13,7978076923077;"STOC-rozo"
"ACRSCH";2020;"AD";"Long";10,287306501548;10,8671875;11,2272727272727;11,544;13,2145955882353;"STOC-rozo"
"ACRSCI";2020;"AD";"Long";10,0789923664122;10,76407239819;11,357268258427;11,9097744360902;13,9588076923077;"STOC-rozo"
"ACRSCH";1997;"JUV";"Long";9,84615384615385;10,1996927803379;10,6666666666667;11;11,9930363543267;"STOC-rozo"
"ACRSCI";1997;"JUV";"Long";9,72839902052239;10,9153846153846;11,5107253427687;12,1461038961039;13,4404391660971;"STOC-rozo"
"ACRSCH";1998;"JUV";"Long";9,40569259962049;10,0793650793651;10,5074626865672;11,1774193548387;11,7374358974359;"STOC-rozo"
"ACRSCI";1998;"JUV";"Long";9,84602272727273;10,5056818181818;10,91796875;11,1299293154762;11,2487072172619;"STOC-rozo"
"ACRSCH";2000;"JUV";"Long";10;10,1587301587302;10,6666666666667;11,1306086739158;12,0897637795276;"STOC-rozo"
"ACRSCI";2000;"JUV";"Long";11,8544758064516;12,1197580645161;12,4145161290323;12,7092741935484;12,9745564516129;"STOC-rozo"
"ACRSCH";2001;"JUV";"Long";9,64776119402985;10,4918032786885;10,6666666666667;11,1309523809524;11,4804865150714;"STOC-rozo"
"ACRSCI";2001;"JUV";"Long";10,027734375;10,8740384615385;11,0859375;11,9076923076923;13,1015625;"STOC-rozo"
"ACRSCH";2002;"JUV";"Long";9,6568306010929;10,9166666666667;11,1630591630592;11,430303030303;12,1212121212121;"STOC-rozo"
"ACRSCI";2002;"JUV";"Long";9,49154411764706;10,6296641791045;10,9233870967742;11,3087968011632;12,8842938311688;"STOC-rozo"
"ACRSCH";2003;"JUV";"Long";9,37835497835498;10,2012491325468;10,415132408575;10,8387096774194;11,9367063492063;"STOC-rozo"
"ACRSCI";2003;"JUV";"Long";10,2251066098081;10,75;11,0859375;11,58984375;12,6984375;"STOC-rozo"
"ACRSCH";2004;"JUV";"Long";9,50974358974359;10,3584973166369;10,5;10,6666666666667;11,6498076923077;"STOC-rozo"
"ACRSCI";2004;"JUV";"Long";10,0943240528129;10,589552238806;10,9193858560794;11,3087968011632;12,3881534090909;"STOC-rozo"
"ACRSCH";2005;"JUV";"Long";10,8387096774194;10,8387096774194;10,8387096774194;10,8387096774194;10,8387096774194;"STOC-rozo"
"ACRSCI";2005;"JUV";"Long";9,72168764752164;10,75;11,0859375;11,5532699092742;12,9778448275862;"STOC-rozo"
"ACRSCH";2006;"JUV";"Long";9,82657342657343;10,4230696262569;10,7662042875158;11,2686507936508;12,4190476190476;"STOC-rozo"
"ACRSCI";2006;"JUV";"Long";10,2911931818182;10,9099123303167;11,1732283464567;11,506970260223;13,2993600080629;"STOC-rozo"
"ACRSCH";2007;"JUV";"Long";9,84615384615385;10,2301587301587;10,6834645669291;11,134849286092;12,0977446014396;"STOC-rozo"
"ACRSCI";2007;"JUV";"Long";10,2682350852273;10,9153846153846;11,2619047619048;11,9076923076923;13,3095238095238;"STOC-rozo"
"ACRSCH";2008;"JUV";"Long";10,031400620377;10,6;11,1349593495935;11,7333333333333;13,004759386568;"STOC-rozo"
"ACRSCI";2008;"JUV";"Long";10,2380952380952;10,8398941707148;11,1732283464567;11,6962155388471;13,1061032522475;"STOC-rozo"
"ACRSCH";2009;"JUV";"Long";9,72287763127458;10,3765853658537;10,8307692307692;11,4087626384208;13,4555994729908;"STOC-rozo"
"ACRSCI";2009;"JUV";"Long";10,2613636363636;10,75;11,2619047619048;11,9076923076923;13,510935706085;"STOC-rozo"
"ACRSCH";2010;"JUV";"Long";9,54098360655738;10,3384615384615;10,6494623655914;11;11,904600740349;"STOC-rozo"
"ACRSCI";2010;"JUV";"Long";9,92307692307692;10,5913089661183;11,2619047619048;11,7738095238095;13,5142857142857;"STOC-rozo"
"ACRSCH";2011;"JUV";"Long";9,81712722298222;10,2591044776119;10,4258064516129;11,1515151515152;12,2316816976127;"STOC-rozo"
"ACRSCI";2011;"JUV";"Long";9,69040298507463;10,6691729323308;10,9153846153846;11,5687121975806;12,5359877232143;"STOC-rozo"
"ACRSCH";2012;"JUV";"Long";9,64036923076923;10,4565508196721;10,7093333333333;11,1578118850846;12,5171929824561;"STOC-rozo"
"ACRSCI";2012;"JUV";"Long";10,0217175839552;10,9153846153846;11,0571428571429;11,7158203125;12,7290523485514;"STOC-rozo"
"ACRSCH";2013;"JUV";"Long";9,35384615384615;10,0641221374046;10,5;11;11,7437762237762;"STOC-rozo"
"ACRSCI";2013;"JUV";"Long";9,80109022556391;10,5614169034091;11,0195606557377;11,4705882352941;12,1893511450382;"STOC-rozo"
"ACRSCH";2014;"JUV";"Long";10,0726482873851;10,4096899224806;10,7940298507463;11,3745454545455;12,0586666666667;"STOC-rozo"
"ACRSCI";2014;"JUV";"Long";10,2760973282443;11,2397356580427;11,7505411255411;11,9707282471627;12,8115725806452;"STOC-rozo"
"ACRSCH";2015;"JUV";"Long";9,5355223880597;10,1587301587302;10,3876923076923;10,9110465116279;11,5;"STOC-rozo"
"ACRSCI";2015;"JUV";"Long";9,837109375;10,75;10,9153846153846;11,324427480916;11,7292960662526;"STOC-rozo"
"ACRSCH";2016;"JUV";"Long";9,3340873015873;9,8678955453149;10,2682864746037;10,4979508196721;10,8059358778626;"STOC-rozo"
"ACRSCI";2016;"JUV";"Long";9,64278411094136;10,5111111111111;10,8933333333333;11,1732283464567;12,908603277439;"STOC-rozo"
"ACRSCH";2017;"JUV";"Long";9,73432967032967;10,2059665292263;10,5408520068949;10,8307692307692;11,5217099236641;"STOC-rozo"
"ACRSCI";2017;"JUV";"Long";9,61730907506264;10,3058759124088;10,8408696155628;11,475;13,3123360072454;"STOC-rozo"
"ACRSCH";2018;"JUV";"Long";9,78339694656488;10,1026315789474;10,3384615384615;10,6909860148078;12,5894063157895;"STOC-rozo"
"ACRSCI";2018;"JUV";"Long";10,2148446019629;10,852380952381;11,2488;11,6345843098557;14,3544117647059;"STOC-rozo"
"ACRSCH";2019;"JUV";"Long";9,6093005465771;10,431364764268;10,7636363636364;10,9782515991471;11,3222564102564;"STOC-rozo"
"ACRSCI";2019;"JUV";"Long";9,89994794679005;10,75;11,1963235294118;11,6123464336832;12,66909;"STOC-rozo"
"ACRSCH";2020;"JUV";"Long";9,75941391941392;9,82271062271062;9,90668348045397;10,0354098360656;10,2195409836066;"STOC-rozo"
"ACRSCI";2020;"JUV";"Long";10,0665161325724;10,2558;10,7160305343511;11,12109375;11,5189596149114;"STOC-rozo"
"ACRSCI";2003;"AD";"Long";10,1410657977717;10,9589552238806;11,3283582089552;12;14,1228469488189;"Aquatique"
"ACRSCI";2005;"AD";"Long";9,73426417498407;10,3432835820896;10,8358208955224;11,6692886061307;13,5694029850746;"Aquatique"
"ACRSCI";2006;"AD";"Long";10,0879178731245;10,5801526717557;11,1692307692308;11,8208955223881;13,5054804311158;"Aquatique"
"ACRSCH";2007;"AD";"Long";10,2963651383726;11;11,5938301489871;11,9501953125;12,9351128472222;"Aquatique"
"ACRSCI";2007;"AD";"Long";9,87591240875912;10,8459667952373;11,3321180357753;11,7674418604651;13,627219047619;"Aquatique"
"ACRSCH";2008;"AD";"Long";9,34283129805518;10,6716417910448;11,3257575757576;11,6796875;12,5396405919662;"Aquatique"
"ACRSCI";2008;"AD";"Long";10,0025270758123;10,8118320167286;11,3707865168539;12;14,4142137096774;"Aquatique"
"ACRSCH";2009;"AD";"Long";9,69713438735178;10,6716417910448;11;11,5445736434109;13,125;"Aquatique"
"ACRSCI";2009;"AD";"Long";9,91799306052762;10,6834532374101;11,1774193548387;11,7674418604651;13,5046517175573;"Aquatique"
"ACRSCH";2010;"AD";"Long";10,4650448069853;11;11,5805584918957;12,2594734251969;14,0493036352114;"Aquatique"
"ACRSCI";2010;"AD";"Long";10,0328608695652;10,7555555555556;11,4183053788317;12,0330882352941;13,6583754595588;"Aquatique"
"ACRSCH";2011;"AD";"Long";10,0213178294574;10,9042655070654;11,282095172886;11,7399058670298;13,6613221727726;"Aquatique"
"ACRSCI";2011;"AD";"Long";9,73732394366197;10,6350268089399;11,1617647058824;11,7099290780142;13,5915993465993;"Aquatique"
"ACRSCH";2012;"AD";"Long";9,97438507209499;10,6716417910448;11,1641221374046;11,7962962962963;12,616581879845;"Aquatique"
"ACRSCI";2012;"AD";"Long";9,99485294117647;10,7555555555556;11,3283582089552;11,8132295719844;14,1068702290076;"Aquatique"
"ACRSCH";2013;"AD";"Long";9,85684375;10,3518518518519;10,9160305343511;11,8650793650794;12,9700460829493;"Aquatique"
"ACRSCI";2013;"AD";"Long";10,0297397769517;10,6764705882353;11,2444444444444;11,7333333333333;13,6858774038462;"Aquatique"
"ACRSCH";2014;"AD";"Long";10,225;10,748031496063;10,9141791044776;11,8181818181818;13,5542956891318;"Aquatique"
"ACRSCI";2014;"AD";"Long";9,85074626865672;10,8358208955224;11,25;11,8850574712644;13,511811023622;"Aquatique"
"ACRSCH";2015;"AD";"Long";9,84848484848485;10,6418881429285;11,171875;11,8181818181818;14,5557170542636;"Aquatique"
"ACRSCI";2015;"AD";"Long";10,0248;10,6764705882353;11,1617647058824;11,6769230769231;13,5359392575928;"Aquatique"
"ACRSCH";2016;"AD";"Long";9,95275160845588;10,6461950231481;11,12099386787;11,8181818181818;13,3412614517266;"Aquatique"
"ACRSCI";2016;"AD";"Long";9,93101503759399;10,828125;11,25;12,0134328358209;13,7922845417237;"Aquatique"
"ACRSCH";2017;"AD";"Long";10,24565;10,725175812947;11,1642957089552;11,8531111111111;13,6722029087198;"Aquatique"
"ACRSCI";2017;"AD";"Long";9,78828125;10,75;11,2251968503937;11,810447761194;13,9007259528131;"Aquatique"
"ACRSCH";2018;"AD";"Long";10,2676270579814;10,9160305343511;11,375;12,1564885496183;13,3919606557377;"Aquatique"
"ACRSCI";2018;"AD";"Long";10,0763358778626;10,7456395348837;11,4091669172932;11,9527559055118;13,7736306059569;"Aquatique"
"ACRSCH";2019;"AD";"Long";10,1388060591603;10,914641961946;11,25;11,6986575071839;14,00625;"Aquatique"
"ACRSCI";2019;"AD";"Long";9,70588235294118;10,589552238806;11;11,587786259542;13,2691935483871;"Aquatique"
"ACRSCI";2005;"JUV";"Long";10,1949874686717;10,4114173228346;10,9153846153846;11,0708955223881;11,0829291044776;"Aquatique"
"ACRSCI";2006;"JUV";"Long";10,9153846153846;10,9153846153846;10,9233870967742;11,0708955223881;12,5411804613297;"Aquatique"
"ACRSCH";2007;"JUV";"Long";9,89615384615385;10,2236987818383;10,5413385826772;10,7897435897436;11,6957098186366;"Aquatique"
"ACRSCI";2007;"JUV";"Long";10,1948076923077;10,75;10,9888888888889;11,2619047619048;13,4917016806723;"Aquatique"
"ACRSCH";2008;"JUV";"Long";10,1090909090909;10,9147286821705;11,1746031746032;11,4108527131783;12,1904761904762;"Aquatique"
"ACRSCI";2008;"JUV";"Long";10,4076044776119;10,8903917910448;11,2502705627706;11,7119930102088;11,9455040322581;"Aquatique"
"ACRSCH";2009;"JUV";"Long";9,26113306982872;9,94695455151273;10,2812903225806;11,1746031746032;11,6655221376017;"Aquatique"
"ACRSCI";2009;"JUV";"Long";10,638343136028;10,9576923076923;11,3823529411765;11,7943973349485;12,7464285714286;"Aquatique"
"ACRSCH";2010;"JUV";"Long";9,80215203054495;10,2401110340042;10,5426356589147;11,0436507936508;11,8727272727273;"Aquatique"
"ACRSCI";2010;"JUV";"Long";9,33201486013986;10,4320405793896;11;11,7738095238095;13,2350952266152;"Aquatique"
"ACRSCH";2011;"JUV";"Long";9,86842105263158;10,4621212121212;10,8307692307692;11,3548387096774;12;"Aquatique"
"ACRSCI";2011;"JUV";"Long";9,71979166666667;10,5083333333333;10,9153846153846;11,4162289915966;11,9839608002292;"Aquatique"
"ACRSCH";2012;"JUV";"Long";10,2668387096774;10,5201612903226;10,7458840372226;11,1501831501831;11,482825203252;"Aquatique"
"ACRSCI";2012;"JUV";"Long";9,95795409836066;10,5737704918033;10,836;10,8381147540984;11,2119628339141;"Aquatique"
"ACRSCH";2013;"JUV";"Long";9,2057091237579;10,9119724375538;11,1686969361388;11,3548387096774;11,3548387096774;"Aquatique"
"ACRSCI";2013;"JUV";"Long";10,6833176691729;11,001953125;11,6022244546498;12,0021978021978;12,875;"Aquatique"
"ACRSCH";2014;"JUV";"Long";9,5;10,0149253731343;10,5;11,3274193548387;12,6896551724138;"Aquatique"
"ACRSCI";2014;"JUV";"Long";9,18198529411765;10,0715472027972;10,6388627819549;11,2078130508873;11,996623509687;"Aquatique"
"ACRSCH";2015;"JUV";"Long";9,75513897866839;10,4580228514655;10,752;11,1873015873016;12,2765110749593;"Aquatique"
"ACRSCI";2015;"JUV";"Long";9,869447405828;10,6278409090909;11,1170428240741;11,3073156682028;14,1944323461092;"Aquatique"
"ACRSCH";2016;"JUV";"Long";9,81353460845698;10,2052713178295;10,5038167938931;10,8231365533691;11,7538461538462;"Aquatique"
"ACRSCI";2016;"JUV";"Long";9,42872727272727;10,6089285714286;11,4551075268817;11,8125954198473;12,9;"Aquatique"
"ACRSCH";2017;"JUV";"Long";9,67024390243902;10,2900811817128;10,5713385826772;10,9114754098361;11,659512195122;"Aquatique"
"ACRSCI";2017;"JUV";"Long";9,546;10,4192307692308;10,75;11,324427480916;12,4000157366609;"Aquatique"
"ACRSCH";2018;"JUV";"Long";9,7179797979798;10,3693837837838;10,7530491803279;11,1349593495935;12,01744;"Aquatique"
